PC1,PC2,popularity
-0.029835705310677446,0.9376194599778841,67
1.372803200273218,-0.08807096313945373,69
-0.32161474998993117,-0.15297948561782346,89
0.7056933269355826,2.7877158357204097,79
0.7378797951083417,0.1564626522757632,88
-0.7488320510941796,2.0509586694581188,68
-0.7261710283340321,0.30814789926558034,73
1.2234083736367012,-0.10340070165358667,73
1.479451579224374,-0.6981824014200042,94
1.860963733900113,0.018195783004448605,89
0.19179061754161045,-0.5541671856528488,86
0.09319325320569191,-0.9627998741905915,80
-0.3567902279788155,-0.38275245956755405,79
-2.7317263828314147,0.1918243518019438,80
0.5932655631553879,-0.17891149141539772,71
0.7069204589287209,0.4044263593870485,76
-0.8847554213721095,-0.6735055447064706,84
1.5763297967522933,-0.5843905130315632,36
0.49586896200957536,0.3574590056886277,68
0.07255775420160948,0.570774131700951,72
-0.08291483376967214,-1.2767970920407932,70
1.1244561824762123,1.5088055987823943,84
0.3954273551936091,0.8652963024002593,66
0.5510986207058307,0.16768906621706559,89
1.213091033271975,-0.9239078979290168,42
2.0457423444513796,0.14829765574942727,80
-1.0543654545257928,-0.05224630210442859,29
1.237306791804839,-1.1375479174934156,65
-0.0023680097763600417,-1.1709334740900665,74
-5.312413318786281,0.16558193979845123,34
-3.0251787649593997,1.112184891794671,52
0.00044156132768980155,2.754844055756047,78
-0.6663758752974074,1.9129966535576601,76
-0.07650145877605478,1.3888551013394186,74
0.6389155551506871,1.959245556619781,85
0.481593874699904,-0.7728764599687774,77
-0.14440455905229238,1.1489036469021177,86
1.0196141356541721,-0.5109128039440867,86
-0.8686053863549742,0.022484849577706856,21
0.6913403837790382,-0.34847116026596736,86
0.8967602051298112,1.0834515635405926,70
1.5263850705030853,-0.03525586736024714,85
0.34787320490083656,0.7635091537115047,77
0.5272789359009566,4.511433746398432,85
-0.5401071017354301,-0.46446332065683815,61
0.43624567340950565,-0.4263504335283036,75
0.8894868957828804,-0.5846570594563206,80
1.1162426629240139,-0.5905859997125719,86
0.3872015191924549,1.212027664196046,89
-3.002998861272194,-0.9489960763571247,63
1.2604779817743235,0.3363116290289588,84
1.6981906235771917,2.137670783513793,65
0.5734968330665393,0.9266107467060917,60
1.3476968765467647,0.8112526284734857,76
1.3476968765467647,0.8112526284734857,76
0.7245834233926546,-0.4235176655810379,68
0.8585557374165481,1.5343457762865675,72
0.8430861928687646,0.48469940472740763,67
0.33828316785129847,0.6654783742718812,61
1.045047931126223,1.1337141385163478,79
0.6934356529138624,-0.7692507267758306,65
1.4213801852209422,1.2302119240423617,67
1.2516268384548017,2.1002890332979605,62
1.2604416487635832,0.6113116981419757,69
1.8207151199771194,0.9477478686522551,63
0.14186545453293736,-0.23141472271940658,64
0.4162044461154114,0.8763097218889165,79
1.001446621759831,-3.157053637916894,66
0.425798886648869,0.2617474232869519,71
0.8709420621549515,0.8616833182577184,60
0.8186718662357929,0.8616060204910722,62
1.3714527697161178,0.9435437875235245,66
0.8525980637167161,1.4365070656879384,63
0.7786143179730773,-0.5909719693715381,84
